"","year","age","sex","polviews","happy","conrinc","wtssall","natrace","life","trust","dwelown","marital"
"375",1972,69,1,NA,2,NA,1.7786,NA,NA,1,NA,5
"376",1972,45,1,NA,3,NA,1.3339,NA,NA,1,NA,1
"377",1972,24,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"378",1972,66,1,NA,1,NA,0.8893,NA,NA,3,NA,1
"379",1972,29,2,NA,3,NA,0.8893,NA,NA,3,NA,1
"380",1972,57,2,NA,3,NA,2.2232,NA,NA,2,NA,1
"381",1972,58,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"382",1972,77,1,NA,2,NA,0.4446,NA,NA,3,NA,2
"383",1972,30,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"384",1972,56,2,NA,2,NA,0.4446,NA,NA,2,NA,2
"385",1972,49,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"386",1972,52,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"387",1972,40,1,NA,2,NA,1.7786,NA,NA,2,NA,1
"388",1972,48,1,NA,2,NA,2.2232,NA,NA,1,NA,1
"389",1972,47,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"390",1972,31,1,NA,1,NA,0.8893,NA,NA,3,NA,1
"391",1972,21,1,NA,2,NA,1.3339,NA,NA,3,NA,5
"392",1972,84,2,NA,3,NA,0.4446,NA,NA,2,NA,2
"393",1972,61,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"394",1972,46,2,NA,2,NA,0.4446,NA,NA,2,NA,4
"395",1972,39,2,NA,3,NA,1.3339,NA,NA,2,NA,4
"396",1972,64,2,NA,2,NA,0.8893,NA,NA,2,NA,3
"397",1972,77,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"398",1972,25,1,NA,2,NA,1.7786,NA,NA,2,NA,5
"399",1972,53,1,NA,2,NA,0.4446,NA,NA,2,NA,4
"400",1972,52,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"401",1972,71,1,NA,2,NA,0.4446,NA,NA,2,NA,5
"402",1972,52,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"403",1972,57,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"404",1972,69,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"405",1972,74,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"406",1972,58,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"407",1972,23,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"408",1972,61,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"409",1972,60,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"410",1972,36,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"411",1972,58,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"412",1972,28,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"413",1972,29,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"414",1972,25,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"415",1972,57,1,NA,2,NA,1.3339,NA,NA,1,NA,5
"416",1972,26,2,NA,1,NA,1.7786,NA,NA,1,NA,1
"417",1972,55,1,NA,2,NA,1.3339,NA,NA,2,NA,1
"418",1972,29,2,NA,1,NA,0.4446,NA,NA,2,NA,5
"419",1972,68,2,NA,1,NA,1.3339,NA,NA,2,NA,1
"420",1972,18,2,NA,1,NA,0.8893,NA,NA,2,NA,5
"421",1972,49,1,NA,2,NA,1.3339,NA,NA,2,NA,1
"422",1972,64,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"423",1972,38,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"424",1972,30,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"425",1972,56,2,NA,2,NA,1.3339,NA,NA,2,NA,2
"426",1972,20,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"427",1972,19,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"428",1972,50,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"429",1972,38,1,NA,1,NA,0.8893,NA,NA,3,NA,1
"430",1972,64,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"431",1972,74,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"432",1972,75,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"433",1972,22,1,NA,3,NA,1.3339,NA,NA,2,NA,5
"434",1972,75,1,NA,NA,NA,0.4446,NA,NA,1,NA,2
"435",1972,23,2,NA,2,NA,0.4446,NA,NA,2,NA,5
"436",1972,79,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"437",1972,60,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"438",1972,26,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"439",1972,63,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"440",1972,63,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"441",1972,34,2,NA,1,NA,0.8893,NA,NA,3,NA,1
"442",1972,33,1,NA,1,NA,1.3339,NA,NA,2,NA,1
"443",1972,53,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"444",1972,78,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"445",1972,22,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"446",1972,32,1,NA,2,NA,1.3339,NA,NA,1,NA,5
"447",1972,27,1,NA,2,NA,1.3339,NA,NA,1,NA,5
"448",1972,35,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"449",1972,39,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"450",1972,24,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"451",1972,22,2,NA,2,NA,1.7786,NA,NA,2,NA,5
"452",1972,28,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"453",1972,57,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"454",1972,48,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"455",1972,26,1,NA,2,NA,1.7786,NA,NA,1,NA,1
"456",1972,50,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"457",1972,32,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"458",1972,56,2,NA,3,NA,1.3339,NA,NA,1,NA,1
"459",1972,26,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"460",1972,30,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"461",1972,83,1,NA,3,NA,0.4446,NA,NA,2,NA,2
"462",1972,26,2,NA,2,NA,0.4446,NA,NA,2,NA,3
"463",1972,20,1,NA,2,NA,1.7786,NA,NA,1,NA,5
"464",1972,41,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"465",1972,56,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"466",1972,83,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"467",1972,27,2,NA,1,NA,1.3339,NA,NA,2,NA,1
"468",1972,21,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"469",1972,19,1,NA,1,NA,1.3339,NA,NA,2,NA,5
"470",1972,41,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"471",1972,35,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"472",1972,57,2,NA,2,NA,0.8893,NA,NA,3,NA,1
"473",1972,42,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"474",1972,54,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"475",1972,24,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"476",1972,62,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"477",1972,39,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"478",1972,24,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"479",1972,66,2,NA,1,NA,0.8893,NA,NA,2,NA,5
"480",1972,55,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"481",1972,25,1,NA,2,NA,1.7786,NA,NA,1,NA,5
"482",1972,61,2,NA,2,NA,0.4446,NA,NA,2,NA,2
"483",1972,62,2,NA,1,NA,0.4446,NA,NA,2,NA,2
"484",1972,29,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"485",1972,27,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"486",1972,44,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"487",1972,44,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"488",1972,34,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"489",1972,23,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"490",1972,58,2,NA,2,NA,1.3339,NA,NA,2,NA,2
"491",1972,24,1,NA,1,NA,1.3339,NA,NA,1,NA,5
"492",1972,34,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"493",1972,42,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"494",1972,32,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"495",1972,52,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"496",1972,22,2,NA,2,NA,1.3339,NA,NA,2,NA,5
"497",1972,35,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"498",1972,45,1,NA,3,NA,1.3339,NA,NA,2,NA,1
"499",1972,30,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"500",1972,35,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"501",1972,36,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"502",1972,57,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"503",1972,28,1,NA,2,NA,0.4446,NA,NA,1,NA,4
"504",1972,42,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"505",1972,23,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"506",1972,53,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"507",1972,22,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"508",1972,60,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"509",1972,56,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"510",1972,24,1,NA,2,NA,1.3339,NA,NA,1,NA,5
"511",1972,26,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"512",1972,55,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"513",1972,20,2,NA,1,NA,0.8893,NA,NA,1,NA,5
"514",1972,30,1,NA,1,NA,1.7786,NA,NA,1,NA,1
"515",1972,26,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"516",1972,36,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"517",1972,42,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"518",1972,28,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"519",1972,54,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"520",1972,49,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"521",1972,30,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"522",1972,40,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"523",1972,55,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"524",1972,74,1,NA,3,NA,0.4446,NA,NA,2,NA,2
"525",1972,48,1,NA,3,NA,1.3339,NA,NA,1,NA,1
"526",1972,63,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"527",1972,72,1,NA,1,NA,0.4446,NA,NA,1,NA,2
"528",1972,30,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"529",1972,78,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"530",1972,44,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"531",1972,48,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"532",1972,29,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"533",1972,21,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"534",1972,20,2,NA,1,NA,1.3339,NA,NA,2,NA,5
"535",1972,52,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"536",1972,40,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"537",1972,42,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"538",1972,54,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"539",1972,43,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"540",1972,25,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"541",1972,28,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"542",1972,43,2,NA,2,NA,0.8893,NA,NA,2,NA,4
"543",1972,45,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"544",1972,48,2,NA,2,NA,1.3339,NA,NA,2,NA,1
"545",1972,36,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"546",1972,28,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"547",1972,27,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"548",1972,52,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"549",1972,20,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"550",1972,28,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"551",1972,38,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"552",1972,48,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"553",1972,47,1,NA,3,NA,1.3339,NA,NA,2,NA,1
"554",1972,59,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"555",1972,26,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"556",1972,63,2,NA,3,NA,0.4446,NA,NA,1,NA,2
"557",1972,80,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"558",1972,68,2,NA,3,NA,0.4446,NA,NA,3,NA,2
"559",1972,49,2,NA,2,NA,0.8893,NA,NA,2,NA,3
"560",1972,21,1,NA,2,NA,1.7786,NA,NA,2,NA,5
"561",1972,27,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"562",1972,41,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"563",1972,31,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"564",1972,76,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"565",1972,26,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"566",1972,73,1,NA,3,NA,0.4446,NA,NA,1,NA,5
"567",1972,49,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"568",1972,72,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"569",1972,53,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"570",1972,39,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"571",1972,31,2,NA,3,NA,0.8893,NA,NA,1,NA,1
"572",1972,52,2,NA,2,NA,0.8893,NA,NA,1,NA,5
"573",1972,61,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"574",1972,85,1,NA,2,NA,0.4446,NA,NA,1,NA,2
"575",1972,54,1,NA,3,NA,1.3339,NA,NA,1,NA,1
"576",1972,69,2,NA,1,NA,0.8893,NA,NA,1,NA,5
"577",1972,65,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"578",1972,41,2,NA,1,NA,1.3339,NA,NA,1,NA,1
"579",1972,58,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"580",1972,57,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"581",1972,55,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"582",1972,47,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"583",1972,60,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"584",1972,53,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"585",1972,57,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"586",1972,28,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"587",1972,48,2,NA,1,NA,1.7786,NA,NA,1,NA,1
"588",1972,51,1,NA,3,NA,1.7786,NA,NA,1,NA,1
"589",1972,33,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"590",1972,47,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"591",1972,36,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"592",1972,19,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"593",1972,26,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"594",1972,25,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"595",1972,24,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"596",1972,22,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"597",1972,25,2,NA,2,NA,0.4446,NA,NA,2,NA,3
"598",1972,21,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"599",1972,29,1,NA,2,NA,0.4446,NA,NA,2,NA,5
"600",1972,26,2,NA,3,NA,0.4446,NA,NA,2,NA,3
"601",1972,21,1,NA,1,NA,0.8893,NA,NA,3,NA,1
"602",1972,53,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"603",1972,44,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"604",1972,46,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"605",1972,46,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"606",1972,60,2,NA,1,NA,1.7786,NA,NA,1,NA,1
"607",1972,50,2,NA,2,NA,1.7786,NA,NA,1,NA,1
"608",1972,37,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"609",1972,76,1,NA,3,NA,0.4446,NA,NA,2,NA,2
"610",1972,41,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"611",1972,24,2,NA,2,NA,0.4446,NA,NA,2,NA,4
"612",1972,33,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"613",1972,49,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"614",1972,22,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"615",1972,67,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"616",1972,74,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"617",1972,37,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"618",1972,45,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"619",1972,59,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"620",1972,65,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"621",1972,67,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"622",1972,66,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"623",1972,28,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"624",1972,37,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"625",1972,72,2,NA,3,NA,0.8893,NA,NA,3,NA,5
"626",1972,22,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"627",1972,60,2,NA,2,NA,0.4446,NA,NA,2,NA,5
"628",1972,60,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"629",1972,35,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"630",1972,60,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"631",1972,79,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"632",1972,45,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"633",1972,65,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"634",1972,45,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"635",1972,65,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"636",1972,22,2,NA,2,NA,0.8893,NA,NA,3,NA,1
"637",1972,60,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"638",1972,38,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"639",1972,29,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"640",1972,26,1,NA,2,NA,1.7786,NA,NA,1,NA,5
"641",1972,81,2,NA,2,NA,0.4446,NA,NA,2,NA,2
"642",1972,61,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"643",1972,71,2,NA,1,NA,1.3339,NA,NA,2,NA,1
"644",1972,26,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"645",1972,70,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"646",1972,34,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"647",1972,48,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"648",1972,23,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"649",1972,60,1,NA,2,NA,1.3339,NA,NA,1,NA,1
"650",1972,33,1,NA,3,NA,0.8893,NA,NA,2,NA,3
"651",1972,52,2,NA,3,NA,0.8893,NA,NA,1,NA,1
"652",1972,55,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"653",1972,21,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"654",1972,26,1,NA,1,NA,0.8893,NA,NA,2,NA,3
"655",1972,77,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"656",1972,69,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"657",1972,25,1,NA,2,NA,0.8893,NA,NA,1,NA,3
"658",1972,43,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"659",1972,77,2,NA,2,NA,1.3339,NA,NA,2,NA,2
"660",1972,65,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"661",1972,31,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"662",1972,65,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"663",1972,58,1,NA,3,NA,0.8893,NA,NA,2,NA,4
"664",1972,63,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"665",1972,74,2,NA,3,NA,0.8893,NA,NA,1,NA,1
"666",1972,20,1,NA,2,NA,1.3339,NA,NA,1,NA,5
"667",1972,42,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"668",1972,20,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"669",1972,53,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"670",1972,40,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"671",1972,53,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"672",1972,35,1,NA,2,NA,0.8893,NA,NA,2,NA,5
"673",1972,20,2,NA,3,NA,0.8893,NA,NA,2,NA,1
"674",1972,69,2,NA,2,NA,0.8893,NA,NA,1,NA,2
"675",1972,60,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"676",1972,45,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"677",1972,43,1,NA,2,NA,1.3339,NA,NA,2,NA,1
"678",1972,72,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"679",1972,28,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"680",1972,35,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"681",1972,43,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"682",1972,51,2,NA,3,NA,0.4446,NA,NA,2,NA,2
"683",1972,45,2,NA,2,NA,2.2232,NA,NA,1,NA,1
"684",1972,65,2,NA,2,NA,0.8893,NA,NA,2,NA,2
"685",1972,48,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"686",1972,47,1,NA,3,NA,0.8893,NA,NA,1,NA,1
"687",1972,30,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"688",1972,45,2,NA,1,NA,1.3339,NA,NA,1,NA,1
"689",1972,20,2,NA,1,NA,1.3339,NA,NA,1,NA,5
"690",1972,29,2,NA,2,NA,0.4446,NA,NA,2,NA,5
"691",1972,54,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"692",1972,22,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"693",1972,48,1,NA,3,NA,0.8893,NA,NA,2,NA,5
"694",1972,32,2,NA,2,NA,0.4446,NA,NA,2,NA,3
"695",1972,45,2,NA,3,NA,0.8893,NA,NA,1,NA,3
"696",1972,46,1,NA,3,NA,1.7786,NA,NA,2,NA,1
"697",1972,60,1,NA,2,NA,0.4446,NA,NA,2,NA,2
"698",1972,60,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"699",1972,76,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"700",1972,31,2,NA,3,NA,0.8893,NA,NA,1,NA,1
"701",1972,45,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"702",1972,20,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"703",1972,36,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"704",1972,56,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"705",1972,22,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"706",1972,29,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"707",1972,45,1,NA,1,NA,1.3339,NA,NA,1,NA,1
"708",1972,44,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"709",1972,45,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"710",1972,49,2,NA,2,NA,0.8893,NA,NA,2,NA,5
"711",1972,82,2,NA,1,NA,0.8893,NA,NA,1,NA,2
"712",1972,33,1,NA,1,NA,0.8893,NA,NA,2,NA,1
"713",1972,43,2,NA,1,NA,1.3339,NA,NA,2,NA,1
"714",1972,38,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"715",1972,51,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"716",1972,26,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"717",1972,19,1,NA,1,NA,1.3339,NA,NA,2,NA,5
"718",1972,33,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"719",1972,57,1,NA,1,NA,1.3339,NA,NA,2,NA,1
"720",1972,46,1,NA,2,NA,1.7786,NA,NA,2,NA,1
"721",1972,46,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"722",1972,80,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"723",1972,55,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"724",1972,29,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"725",1972,29,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"726",1972,82,2,NA,2,NA,0.4446,NA,NA,1,NA,2
"727",1972,66,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"728",1972,68,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"729",1972,47,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"730",1972,44,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"731",1972,29,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"732",1972,53,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"733",1972,49,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"734",1972,25,2,NA,3,NA,1.3339,NA,NA,1,NA,3
"735",1972,31,2,NA,1,NA,0.8893,NA,NA,1,NA,1
"736",1972,29,1,NA,1,NA,0.8893,NA,NA,1,NA,1
"737",1972,21,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"738",1972,25,2,NA,1,NA,0.8893,NA,NA,2,NA,1
"739",1972,25,2,NA,2,NA,0.8893,NA,NA,2,NA,1
"740",1972,21,1,NA,3,NA,1.3339,NA,NA,3,NA,1
"741",1972,27,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"742",1972,41,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"743",1972,58,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"744",1972,46,2,NA,1,NA,2.2232,NA,NA,1,NA,1
"745",1972,30,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"746",1972,81,2,NA,2,NA,1.3339,NA,NA,2,NA,2
"747",1972,21,1,NA,2,NA,1.7786,NA,NA,3,NA,5
"748",1972,31,1,NA,2,NA,0.8893,NA,NA,2,NA,1
"749",1972,49,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"750",1972,64,2,NA,3,NA,0.8893,NA,NA,2,NA,2
"751",1972,75,2,NA,3,NA,0.4446,NA,NA,2,NA,2
"752",1972,30,2,NA,3,NA,0.4446,NA,NA,2,NA,3
"753",1972,19,2,NA,3,NA,1.3339,NA,NA,1,NA,5
"754",1972,59,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"755",1972,71,2,NA,2,NA,0.8893,NA,NA,1,NA,1
"756",1972,73,1,NA,2,NA,0.8893,NA,NA,1,NA,1
"757",1972,19,1,NA,2,NA,1.3339,NA,NA,2,NA,5
"758",1972,54,1,NA,3,NA,0.8893,NA,NA,2,NA,1
"759",1972,56,1,NA,2,NA,1.7786,NA,NA,1,NA,1
"760",1972,54,2,NA,2,NA,1.3339,NA,NA,1,NA,1
"761",1972,32,2,NA,2,NA,0.8893,NA,NA,NA,NA,1
